Trial,category,sub_trial,x1,x2,x3,x4,x5,x6,x7,x8,average,average_circ,bincorrect,bincorrect_circ
6172,15.0,547,-30,-59,57,4,20,27,47,19,10.625,12.4096970170786,True,True
6173,15.0,548,79,-12,82,-7,32,-21,-46,3,13.75,11.229242581255562,True,True
6174,15.0,549,-61,48,-5,65,22,-43,60,43,16.125,19.44299140856296,True,True
6175,15.0,550,50,5,-87,-58,88,66,-41,45,8.5,13.240405282262259,True,True
6176,15.0,551,32,-47,67,56,-88,-21,47,42,11.0,18.077666126684477,True,True
6177,15.0,552,79,35,-77,57,-72,39,14,20,11.875,19.39914319514358,True,True
6178,15.0,553,-88,-14,-55,57,43,40,29,45,7.125,13.976880377197602,True,True
6179,15.0,554,-50,55,43,50,33,-41,-1,10,12.375,14.06937913156844,True,True
6180,15.0,555,37,-9,-70,35,5,85,72,-77,9.75,14.013768080754119,True,True
6181,15.0,556,-36,64,-40,12,-70,47,44,80,12.625,15.348018912266781,True,True
6182,15.0,557,63,58,1,35,18,21,-73,-63,7.5,11.951004092498096,True,True
6183,15.0,558,33,12,79,60,17,-77,-55,2,8.875,12.161505902551824,True,True
6184,15.0,559,13,14,77,-88,-36,-4,54,23,6.625,10.109114826854295,True,True
6185,15.0,560,-38,68,-3,47,32,76,-76,3,13.625,16.908970518151534,True,True
6186,15.0,561,11,87,-38,67,58,-53,53,-42,17.875,19.636636144724577,True,True
6187,15.0,562,72,61,-71,65,-15,-56,77,-18,14.375,17.820059832459975,True,True
6188,15.0,563,-32,12,63,-78,67,-72,26,84,8.75,13.331618854806607,True,True
6189,15.0,564,-66,6,58,13,41,82,-5,-24,13.125,13.933471081638857,True,True
6190,15.0,565,22,76,86,76,1,-54,-22,-68,14.625,15.590551775648038,True,True
6191,15.0,566,-84,75,63,19,-81,-43,54,49,6.5,15.527060768610085,True,True
6192,15.0,567,32,-38,-83,41,-79,57,87,51,8.5,17.12188134879554,True,True
6193,15.0,568,55,46,38,50,-20,15,-29,-53,12.75,14.330978968472891,True,True
6194,15.0,569,-5,-40,73,71,-43,30,87,-58,14.375,14.042271451693836,True,True
6195,15.0,570,50,-83,69,20,-41,11,61,17,13.0,18.475456320871984,True,True
6196,15.0,571,-59,-87,82,-67,54,83,50,9,8.125,15.263392254377521,True,True
6197,15.0,572,6,-22,11,-18,-11,78,-2,62,13.0,10.840054564055123,True,True
6198,15.0,573,1,-89,85,53,63,-90,37,-5,6.875,17.117939460257247,True,True
6199,15.0,574,-67,-66,24,14,73,10,51,21,7.5,11.068236314127745,True,True
6200,15.0,575,54,-41,18,69,-39,-19,34,34,13.75,14.490215655696119,True,True
6201,15.0,576,49,73,-82,-14,87,8,-48,26,12.375,15.695647310911028,True,True
6202,15.0,577,-90,7,51,37,24,35,16,19,12.375,18.963903928397883,True,True
6203,15.0,578,-28,-12,-23,46,15,21,36,57,14.0,14.136471468178428,True,True
6204,15.0,579,22,25,44,44,-1,42,-2,-51,15.375,16.96006847211703,True,True
6205,15.0,580,52,41,-66,-9,61,56,-26,18,15.875,18.999672669106644,True,True
6206,15.0,581,87,51,-71,-36,-69,18,81,17,9.75,11.962065392619252,True,True
6207,15.0,582,85,69,81,-31,-77,-5,43,-52,14.125,17.047115432961903,True,True
6208,15.0,583,67,6,89,-30,61,6,-4,-55,17.5,16.890367831492256,True,True
6209,15.0,584,15,-7,-90,10,33,62,-11,62,9.25,14.080613407450642,True,True
6210,15.0,585,-4,-38,56,1,27,38,-70,52,7.75,10.226292193557214,True,True
6211,15.0,586,25,57,-57,-7,5,17,-18,67,11.125,11.618978351769044,True,True
6212,15.0,587,2,74,-73,75,25,-90,3,54,8.75,16.627056660008066,True,True
6213,15.0,588,30,16,62,-84,2,-3,-3,36,7.0,10.782506819835675,True,True
6214,15.0,589,-41,56,-66,84,62,19,-88,25,6.375,11.959635061175646,True,True
6215,15.0,590,0,75,78,40,-90,64,-51,-79,4.625,11.760940887870788,True,True
6216,15.0,591,67,29,11,58,-59,38,-25,-31,11.0,12.215146243010764,True,True
6217,15.0,592,15,48,-82,29,88,-32,40,-4,12.75,16.20549414199712,True,True
6218,15.0,593,41,87,-69,50,-34,58,-8,-39,10.75,11.539734488696041,True,True
6219,15.0,594,-35,-32,55,34,38,13,25,36,16.75,17.9877082242333,True,True
6220,15.0,595,26,68,-8,-9,78,-14,-53,8,12.0,10.781820992360537,True,True
6221,15.0,596,-65,-8,25,36,56,44,-83,47,6.5,13.255104581143911,True,True
6222,15.0,597,43,65,46,-79,33,-80,-12,36,6.5,14.658515628117982,True,True
6223,15.0,598,60,-78,68,-40,11,54,80,-61,11.75,17.461558149105116,True,True
6224,15.0,599,8,12,-29,-58,-29,64,61,51,10.0,10.547713216151635,True,True
6225,15.0,600,32,67,88,43,-23,-73,-3,-5,15.75,17.517166793277255,True,True
6226,15.0,601,30,-18,-47,62,29,-17,26,62,15.875,16.75045938431083,True,True
6227,15.0,602,21,42,-42,-32,-42,9,79,59,11.75,11.441477755858756,True,True
6228,15.0,603,-87,-30,5,62,84,53,54,-82,7.375,15.844248009765835,True,True
6229,15.0,604,-68,18,-3,-68,68,72,77,-3,11.625,14.632468805780974,True,True
6230,15.0,605,51,15,72,20,-19,-13,53,-54,15.625,16.54113547230338,True,True
6231,15.0,606,-23,20,50,6,41,59,-35,-1,14.625,14.83167577569887,True,True
6232,15.0,607,49,3,11,-10,80,35,-35,-42,11.375,10.456842397251478,True,True
6233,15.0,608,-13,1,69,-12,38,35,-54,74,17.25,17.831209180015634,True,True
6234,15.0,609,-65,46,-68,67,56,39,43,-90,3.5,13.477021193113842,True,True
6235,15.0,610,-7,89,-37,-17,-67,10,75,59,13.125,12.172277097143194,True,True
6236,15.0,611,43,-61,-37,-3,84,34,60,-3,14.625,15.601819322441486,True,True
6237,15.0,612,46,25,-73,75,-34,-53,54,50,11.25,15.8738725237516,True,True
6238,15.0,613,-57,60,-71,4,63,54,-14,85,15.5,19.77354652863508,True,True
6239,15.0,614,65,88,21,-37,-13,-55,-44,85,13.75,11.441409127946741,True,True
6240,15.0,615,46,-56,-54,-55,69,78,86,-15,12.375,12.799002817953266,True,True
6241,15.0,616,8,-71,-60,88,46,63,-31,87,16.25,19.977202560290323,True,True
6242,15.0,617,25,81,-51,51,58,-62,24,-61,8.125,10.885518221911497,True,True
6243,15.0,618,7,87,-75,-9,77,2,81,-47,15.375,16.18472314038692,True,True
6244,15.0,619,79,16,54,64,-36,-76,-30,36,13.375,16.950977037900202,True,True
6245,15.0,620,0,84,7,-43,-70,19,74,12,10.375,10.440333510918663,True,True
6246,15.0,621,87,17,34,1,39,-9,-48,33,19.25,19.319030202151282,True,True
6247,15.0,622,27,74,43,25,-34,20,-17,-52,10.75,11.249970803366267,True,True
6248,15.0,623,10,10,38,-12,40,-73,28,20,7.625,10.723053854063664,True,True
6249,15.0,624,-6,-81,-11,-73,54,68,79,26,7.0,11.573996575368739,True,True
6250,25.0,0,5,69,72,-49,26,87,0,-36,21.75,22.134960009190536,True,True
6251,25.0,1,86,19,-81,86,81,-81,57,-55,14.0,26.843096016144415,True,True
6252,25.0,2,82,66,70,6,10,-23,22,-52,22.625,23.497581251012377,True,True
6253,25.0,3,63,-32,77,-25,21,15,-7,86,24.75,24.032471958440595,True,True
6254,25.0,4,-84,52,83,-55,39,25,85,-10,16.875,23.819713970467973,True,True
6255,25.0,5,-18,-20,79,39,-70,41,74,66,23.875,28.813541438283096,True,True
6256,25.0,6,32,86,-73,16,34,52,26,-43,16.25,20.393442457567176,True,True
6257,25.0,7,-88,-39,54,-26,88,11,56,78,16.75,23.077313592757463,True,True
6258,25.0,8,26,82,60,-59,47,85,-61,0,22.5,28.003837146107884,True,True
6259,25.0,9,-7,87,-49,58,-24,29,58,48,25.0,26.830828877265304,True,True
6260,25.0,10,86,80,59,-13,-33,20,-35,21,23.125,22.651998029098564,True,True
6261,25.0,11,-76,74,-22,-80,77,46,53,53,15.625,27.195099824856527,True,True
6262,25.0,12,68,52,-82,49,68,16,17,-22,20.75,27.45367229659405,True,True
6263,25.0,13,-59,0,78,19,-3,86,21,54,24.5,25.95206183827088,True,True
6264,25.0,14,36,-24,61,80,-59,52,68,-78,17.0,25.128391042713645,True,True
6265,25.0,15,49,27,11,19,-86,48,43,57,21.0,28.58855129918709,True,True
6266,25.0,16,-29,62,79,72,73,-22,-22,-20,24.125,24.00737203751507,True,True
6267,25.0,17,-81,12,73,47,39,18,26,40,21.75,28.01555533216316,True,True
6268,25.0,18,-61,59,18,9,85,80,14,-5,24.875,26.572363866138943,True,True
6269,25.0,19,-43,-65,81,47,68,50,4,15,19.625,23.403934097410513,True,True
6270,25.0,20,33,8,46,84,72,32,-39,-88,18.5,26.07763957188837,True,True
6271,25.0,21,73,50,7,-29,88,-77,-8,35,17.375,20.473352092107064,True,True
6272,25.0,22,60,65,37,-68,-74,42,34,8,13.0,20.58626324576292,True,True
6273,25.0,23,49,62,-89,65,-12,4,7,60,18.25,25.433471653450795,True,True
6274,25.0,24,17,-26,-37,-9,61,54,51,86,24.625,25.25966859236229,True,True
6275,25.0,25,-21,47,-25,23,36,71,85,-58,19.75,21.27579838801998,True,True
6276,25.0,26,70,-82,66,86,6,60,-19,-51,17.0,23.228590830262448,True,True
6277,25.0,27,63,1,43,-1,31,63,1,-41,20.0,20.527188922783353,True,True
6278,25.0,28,44,-89,75,-30,82,-7,22,25,15.25,20.725406574121365,True,True
6279,25.0,29,84,-51,8,-83,-38,69,89,76,19.25,26.933114388890488,True,True
6280,25.0,30,-23,84,38,72,29,-18,45,-54,21.625,23.175966210761572,True,True
6281,25.0,31,75,-36,31,-38,21,1,76,58,23.5,24.521250401012253,True,True
6282,25.0,32,54,57,76,58,-44,-12,1,11,25.125,26.401518302907135,True,True
6283,25.0,33,58,-24,78,43,46,-49,69,-22,24.875,27.610686076680537,True,True
6284,25.0,34,59,88,5,-66,-17,69,60,1,24.875,28.186960140401567,True,True
6285,25.0,35,78,35,65,34,-52,-4,-43,56,21.125,23.99172081767722,True,True
6286,25.0,36,0,78,19,84,-77,84,-86,15,14.625,23.55672222108595,True,True
6287,25.0,37,89,-64,58,18,76,51,-43,-28,19.625,22.746123754191785,True,True
6288,25.0,38,24,-66,-61,28,62,77,75,17,19.5,25.608758797139302,True,True
6289,25.0,39,-11,79,67,51,12,63,-53,-84,15.5,22.503202276837953,True,True
6290,25.0,40,78,58,-4,54,33,49,-54,-41,21.625,24.93971145769521,True,True
6291,25.0,41,18,-67,39,68,76,-24,36,33,22.375,26.50142938743167,True,True
6292,25.0,42,34,70,30,4,-25,14,-31,88,23.0,22.23391655343184,True,True
6293,25.0,43,74,81,-19,-82,75,-27,74,-37,17.375,21.90895177471279,True,True
6294,25.0,44,63,60,64,12,34,-22,-47,-4,20.0,21.157968374622953,True,True
6295,25.0,45,-44,64,-63,65,63,70,7,24,23.25,28.566055576039986,True,True
6296,25.0,46,22,18,86,66,80,12,-37,-89,19.75,26.824059295520613,True,True
6297,25.0,47,29,58,84,16,-75,56,34,-22,22.5,27.72012314970732,True,True
6298,25.0,48,-3,-30,55,49,52,67,58,-34,26.75,28.94030837211946,True,True
6299,25.0,49,19,89,-32,-75,19,85,73,12,23.75,27.901524064896762,True,True
6300,25.0,50,19,-21,5,58,50,7,51,48,27.125,27.576290669771993,True,True
6301,25.0,51,3,-45,86,1,-82,84,43,63,19.125,24.74163459975412,True,True
6302,25.0,52,59,6,-43,64,-52,34,50,87,25.625,29.39025384376083,True,True
6303,25.0,53,71,-7,16,20,76,52,-13,-62,19.125,20.751693809701152,True,True
6304,25.0,54,63,-51,61,87,67,-25,18,-26,24.25,26.294910651719704,True,True
6305,25.0,55,77,39,20,-28,59,-78,19,32,17.5,22.484675090356518,True,True
6306,25.0,56,-11,-65,44,70,42,-10,82,12,20.5,22.785407740250292,True,True
6307,25.0,57,-63,-46,66,69,68,61,53,-38,21.25,28.086339019447422,True,True
6308,25.0,58,61,-2,63,48,36,42,-85,-10,19.125,26.08308492538464,True,True
6309,25.0,59,63,-74,67,-16,57,40,85,-35,23.375,29.96884059328093,True,True
6310,25.0,60,-7,-78,-26,88,81,24,48,54,23.0,28.35536238159432,True,True
6311,25.0,61,45,-67,68,89,4,58,-78,36,19.375,29.052357259443312,True,True
6312,25.0,62,-82,68,-60,70,46,49,48,-29,13.75,22.29775931638497,True,True
6313,25.0,63,-16,63,-45,87,80,-9,-75,79,20.5,24.821776302200277,True,True
6314,25.0,64,-66,-5,85,70,61,-30,7,51,21.625,24.68873921764225,True,True
6315,25.0,65,21,25,32,36,58,-71,16,16,16.625,20.551109231935897,True,True
6316,25.0,66,40,10,-73,74,72,8,40,-37,16.75,20.64356291307857,True,True
6317,25.0,67,-16,40,40,-56,0,77,46,72,25.375,28.14881205410623,True,True
6318,25.0,68,-57,51,71,15,-9,44,-11,47,18.875,20.83990550898659,True,True
6319,25.0,69,51,-64,4,49,37,30,-17,47,17.125,20.426780881720276,True,True
6320,25.0,70,69,83,24,19,-87,38,-27,56,21.875,29.790416971144623,True,True
6321,25.0,71,58,6,5,-2,59,80,-60,21,20.875,22.517644679949598,True,True
6322,25.0,72,88,-18,-3,45,48,-44,55,30,25.125,26.172602378409664,True,True
6323,25.0,73,81,87,-74,23,44,-55,50,15,21.375,28.272382097619698,True,True
6324,25.0,74,51,-90,-14,49,58,-59,50,62,13.375,23.620292431782104,True,True
6325,25.0,75,61,36,-68,44,-24,26,3,59,17.125,20.804870187316965,True,True
6326,25.0,76,72,86,-29,70,-73,-46,72,-5,18.375,22.266133898053965,True,True
6327,25.0,77,67,86,10,-80,13,-11,24,49,19.75,24.111425762151356,True,True
6328,25.0,78,7,38,56,53,22,-31,-11,53,23.375,24.177791112943908,True,True
6329,25.0,79,-27,46,74,58,43,-16,68,-57,23.625,27.18458086980445,True,True
6330,25.0,80,75,-40,-42,60,89,-73,63,44,22.0,29.81069196413881,True,True
6331,25.0,81,-5,22,-2,57,11,34,5,87,26.125,24.82766441112412,True,True
6332,25.0,82,20,29,70,47,-52,-13,19,70,23.75,25.69428325973169,True,True
6333,25.0,83,-7,60,85,36,-75,18,31,34,22.75,27.45191862849427,True,True
6334,25.0,84,79,38,26,85,-5,-29,40,-33,25.125,25.18298852039581,True,True
6335,25.0,85,61,-90,75,-49,27,50,56,-17,14.125,22.496802469164805,True,True
6336,25.0,86,23,4,87,-44,60,89,-2,-30,23.375,22.44490050060753,True,True
6337,25.0,87,-50,60,80,-2,70,34,54,-71,21.875,28.73218230362542,True,True
6338,25.0,88,42,70,21,-19,27,4,-31,83,24.625,24.379007114640217,True,True
6339,25.0,89,-78,65,16,-29,53,11,79,50,20.875,26.699854824479047,True,True
6340,25.0,90,36,29,75,9,-30,55,30,-4,25.0,25.283969451488815,True,True
6341,25.0,91,-32,22,53,70,30,-80,51,10,15.5,20.874892980970657,True,True
6342,25.0,92,51,63,-35,74,-12,29,-34,49,23.125,24.624441148182825,True,True
6343,25.0,93,-6,89,43,37,69,22,2,-39,27.125,27.30348562882733,True,True
6344,25.0,94,10,-60,4,53,82,45,36,30,25.0,27.845770840279584,True,True
6345,25.0,95,35,-32,48,28,-29,24,84,28,23.25,23.78495218288856,True,True
6346,25.0,96,83,23,34,9,28,-38,88,-41,23.25,23.3457362079954,True,True
6347,25.0,97,81,-70,51,66,-38,-55,9,88,16.5,20.43020988299108,True,True
6348,25.0,98,-21,26,-35,65,-71,65,76,28,16.625,20.12933516594248,True,True
6349,25.0,99,-13,80,47,12,85,-66,46,-57,16.75,20.106019179734602,True,True
6350,25.0,100,61,86,82,-48,55,40,-65,-41,21.25,27.49040364658984,True,True
6351,25.0,101,89,22,1,47,29,-16,71,-62,22.625,24.491578834915344,True,True
6352,25.0,102,-20,71,-29,-79,88,74,1,55,20.125,24.652810212737023,True,True
6353,25.0,103,30,88,22,69,-63,-2,45,-46,17.875,20.344829669556617,True,True
6354,25.0,104,81,-34,49,53,41,14,-22,43,28.125,29.528320618877416,True,True
6355,25.0,105,-4,76,43,-33,41,68,6,-1,24.5,24.534408558108794,True,True
6356,25.0,106,15,57,67,23,-65,-43,54,72,22.5,27.905485121704515,True,True
6357,25.0,107,89,11,-51,12,30,39,-8,40,20.25,20.57356927716009,True,True
6358,25.0,108,89,76,-27,-21,83,-6,39,-82,18.875,22.25810902535187,True,True
6359,25.0,109,4,-3,2,49,30,12,39,60,24.125,23.963065161919076,True,True
6360,25.0,110,-33,79,69,41,-53,13,-35,72,19.125,20.688911324683488,True,True
6361,25.0,111,45,51,10,79,11,38,-12,-82,17.5,22.603897927230378,True,True
6362,25.0,112,39,12,74,47,41,-15,24,17,29.875,29.910733581198457,True,True
6363,25.0,113,55,48,62,-61,83,-64,64,-39,18.5,25.95586117791416,True,True
6364,25.0,114,78,36,10,22,-39,-82,50,88,20.375,26.550569518922742,True,True
6365,25.0,115,-43,30,42,76,65,-88,-25,77,16.75,24.672203080836283,True,True
6366,25.0,116,37,26,-25,58,85,83,-71,-69,15.5,21.365992239166076,True,True
6367,25.0,117,24,-65,-61,56,69,60,20,41,18.0,24.54290920824954,True,True
6368,25.0,118,53,20,12,62,85,-10,29,-17,29.25,28.854758555818307,True,True
6369,25.0,119,76,-58,26,-54,88,61,47,-29,19.625,23.359280682876943,True,True
6370,25.0,120,3,89,32,-40,36,71,47,-28,26.25,27.16090697310358,True,True
6371,25.0,121,25,56,19,31,47,33,40,-71,22.5,27.53330559452681,True,True
6372,25.0,122,68,-69,12,-84,71,79,-15,73,16.875,27.028657956635925,True,True
6373,25.0,123,63,-5,-43,88,6,65,14,-7,22.625,21.921021487951947,True,True
6374,25.0,124,-46,70,84,-27,25,38,-13,55,23.25,24.4068047251275,True,True
6375,25.0,125,-1,37,57,32,-36,34,-5,53,21.375,22.298770194282525,True,True
6376,25.0,126,2,-81,24,60,68,40,-15,45,17.875,23.478636225853933,True,True
6377,25.0,127,0,14,40,53,35,16,2,3,20.375,20.209921433344817,True,True
6378,25.0,128,44,22,44,53,27,58,-7,-24,27.125,27.92218722890121,True,True
6379,25.0,129,21,-1,67,-3,46,-8,29,77,28.5,28.00825860233138,True,True
6380,25.0,130,-7,25,-39,82,58,80,-35,37,25.125,26.157830741198353,True,True
6381,25.0,131,55,28,-18,56,-41,81,-11,62,26.5,27.990979402397272,True,True
6382,25.0,132,51,-25,-34,45,78,76,49,-79,20.125,26.98040600733762,True,True
6383,25.0,133,-78,14,0,-14,74,35,57,60,18.5,23.15399732067533,True,True
6384,25.0,134,-20,71,11,27,60,-82,9,62,17.25,22.45653348631913,True,True
6385,25.0,135,-27,6,71,76,71,-19,82,-37,27.875,28.911688927048033,True,True
6386,25.0,136,66,9,-57,84,86,18,-63,10,19.125,21.95231174526748,True,True
6387,25.0,137,57,14,82,-70,-3,54,78,-12,25.0,29.135901032748507,True,True
6388,25.0,138,32,45,23,84,55,-50,-26,37,25.0,27.326140797871346,True,True
6389,25.0,139,0,-24,33,30,-26,35,39,84,21.375,21.081363825030365,True,True
6390,25.0,140,-87,6,56,0,89,72,40,-18,19.75,25.51862730112822,True,True
6391,25.0,141,72,83,-44,25,-34,69,15,-19,20.875,21.002271696088656,True,True
6392,25.0,142,-27,18,55,38,76,-26,-5,38,20.875,20.981518138779137,True,True
6393,25.0,143,21,26,-31,47,-26,52,86,54,28.625,29.756876578354223,True,True
6394,25.0,144,-16,8,70,67,62,37,-4,14,29.75,29.727824503661083,True,True
6395,25.0,145,-33,72,-59,81,-54,70,12,83,21.5,25.889236532741847,True,True
6396,25.0,146,18,-34,9,78,25,89,48,-77,19.5,23.41307256221731,True,True
6397,25.0,147,4,44,36,68,-43,40,-88,82,17.875,26.011518919246754,True,True
6398,25.0,148,65,17,12,-73,27,81,67,-9,23.375,27.62421196036388,True,True
6399,25.0,149,-82,67,30,-15,84,53,42,-75,13.0,22.28173565130112,True,True
6400,25.0,150,22,89,12,-10,-88,43,77,36,22.625,29.407060952646418,True,True
6401,25.0,151,-15,31,45,-78,63,53,28,44,21.375,27.748915937501778,True,True
6402,25.0,152,-83,-17,7,25,2,73,88,56,18.875,23.14989482711769,True,True
6403,25.0,153,12,76,63,-58,44,2,-16,46,21.125,23.229687672529764,True,True
6404,25.0,154,-35,86,19,2,12,20,74,30,26.0,25.378530638778074,True,True
6405,25.0,155,59,57,-35,-18,57,67,11,18,27.0,28.33289840669576,True,True
6406,25.0,156,-55,-63,83,47,43,63,66,-1,22.875,29.305551350302494,True,True
6407,25.0,157,-17,55,71,-43,-47,77,-2,66,20.0,21.316030963589583,True,True
6408,25.0,158,85,-62,-64,53,-39,41,52,53,14.875,20.517535332222394,True,True
6409,25.0,159,-79,65,-62,48,80,28,-57,76,12.375,20.870984092515556,True,True
6410,25.0,160,-14,35,75,-25,52,70,18,-78,16.625,20.870635680595427,True,True
6411,25.0,161,33,-62,13,11,63,77,-57,66,18.0,22.403537460137102,True,True
6412,25.0,162,21,52,-64,68,58,46,-19,20,22.75,26.754083314951828,True,True
6413,25.0,163,67,88,0,42,-36,88,-68,12,24.125,27.591336843281994,True,True
6414,25.0,164,-69,-57,39,39,74,65,64,14,21.125,28.659777004677892,True,True
6415,25.0,165,-89,80,89,65,-74,-32,7,51,12.125,21.040617607606492,True,True
6416,25.0,166,69,-51,-59,-28,71,72,38,71,22.875,28.95891906762691,True,True
6417,25.0,167,-1,78,43,88,-36,37,-38,42,26.625,27.92173782610962,True,True
6418,25.0,168,26,-82,76,-59,39,75,4,69,18.5,27.287393840943594,True,True
6419,25.0,169,69,73,-9,-5,3,-60,13,69,19.125,20.015541761080215,True,True
6420,25.0,170,89,-15,56,-44,85,-12,-77,55,17.125,20.083657415143165,True,True
6421,25.0,171,60,-85,28,-87,46,31,55,59,13.375,28.405425003263673,True,True
6422,25.0,172,77,-17,17,-90,19,88,30,18,17.75,23.133039147616785,True,True
6423,25.0,173,-19,52,12,58,40,20,50,-5,26.0,26.38694271720877,True,True
6424,25.0,174,43,-33,48,13,52,-18,41,40,23.25,24.588527128954496,True,True
6425,25.0,175,-49,-24,84,34,52,78,16,-31,20.0,20.454310999454407,True,True
6426,25.0,176,84,-42,6,-28,57,7,64,64,26.5,27.87891026056755,True,True
6427,25.0,177,14,47,-9,74,73,50,-53,11,25.875,28.026286642819457,True,True
6428,25.0,178,68,77,12,-36,57,53,-7,5,28.625,29.50096228245866,True,True
6429,25.0,179,37,-23,44,7,-17,88,58,22,27.0,26.702244899230323,True,True
6430,25.0,180,-4,37,7,-88,7,76,63,37,16.875,22.865014823038763,True,True
6431,25.0,181,7,46,57,84,26,-65,-34,75,24.5,28.839477950601776,True,True
6432,25.0,182,40,-27,-57,22,77,35,16,67,21.625,24.07738556779435,True,True
6433,25.0,183,10,-73,50,-19,7,74,89,32,21.25,24.428449976478845,True,True
6434,25.0,184,-74,67,-74,49,-61,47,61,75,11.25,22.454009140008168,True,True
6435,25.0,185,3,70,63,36,38,6,39,-53,25.25,27.660434119435166,True,True
6436,25.0,186,61,25,-60,63,61,79,-66,4,20.875,27.816459590714203,True,True
6437,25.0,187,-86,-8,9,-78,45,78,68,63,11.375,21.122643696163834,True,True
6438,25.0,188,87,24,22,66,-75,-9,54,23,24.0,28.73133241974415,True,True
6439,25.0,189,76,79,5,-71,-10,82,56,-31,23.25,27.378424261235182,True,True
6440,25.0,190,79,73,-75,34,44,80,-71,-76,11.0,23.12877670721494,True,True
6441,25.0,191,60,86,17,-17,-87,70,-12,22,17.375,22.40335100783554,True,True
6442,25.0,192,-28,77,75,62,1,50,-65,1,21.625,24.64277251431224,True,True
6443,25.0,193,17,14,-7,53,20,18,4,58,22.125,21.831468239858964,True,True
6444,25.0,194,89,-60,71,14,3,23,81,-14,25.875,27.31941929098059,True,True
6445,25.0,195,-76,-65,-60,45,69,88,88,45,16.75,28.076280176999518,True,True
6446,25.0,196,26,-74,69,0,-74,78,89,15,16.125,22.859774541919194,True,True
6447,25.0,197,5,70,86,-59,-12,64,84,-44,24.25,27.398820678823114,True,True
6448,25.0,198,39,-56,27,-30,14,67,44,52,19.625,22.511163432293444,True,True
6449,25.0,199,83,5,-8,35,13,-61,39,64,21.25,23.12611299712131,True,True
6450,25.0,200,71,5,-24,14,42,47,84,0,29.875,29.636056738489174,True,True
6451,25.0,201,26,-85,79,19,-4,82,56,-59,14.25,20.750390779998128,True,True
6452,25.0,202,33,52,67,32,45,-5,9,-18,26.875,27.161450413833478,True,True
6453,25.0,203,6,-42,-49,86,-34,58,81,63,21.125,22.606380230338146,True,True
6454,25.0,204,44,-22,4,35,82,72,-84,19,18.75,24.257421974963364,True,True
6455,25.0,205,86,11,-31,-19,32,46,18,79,27.75,27.536091506137836,True,True
6456,25.0,206,76,12,-19,-55,-63,44,74,82,18.875,22.457496730760454,True,True
6457,25.0,207,81,61,-18,27,60,-37,-62,70,22.75,26.878714462887814,True,True
6458,25.0,208,-59,76,39,13,24,39,81,-38,21.875,24.7889935748436,True,True
6459,25.0,209,32,25,27,78,-47,84,4,-26,22.125,22.376898512347566,True,True
